length,num_dots,num_digits,num_special,domain_length,has_subdomain,path_length,num_directories,url,is_blocked
30,2,0,4,13,True,9,1,https://tpmhx.bbc.com/gbhppnjb,0
30,2,0,4,13,True,9,1,https://xqcwd.bbc.com/nlrgnnyt,0
30,2,0,4,13,True,9,1,https://solzn.bbc.com/swnlaaxe,0
30,2,0,4,13,True,9,1,https://pbcpp.bbc.com/qvngnfhz,0
30,2,0,4,13,True,9,1,https://tgwnk.bbc.com/qttrfpsi,0
30,2,0,4,13,True,9,1,https://bgfps.bbc.com/cpoatbcr,0
30,2,0,4,13,True,9,1,https://ettqu.bbc.com/mqvvswgc,0
30,2,0,4,13,True,9,1,https://lgvyi.bbc.com/zlxeemxe,0
30,2,0,4,13,True,9,1,https://oeffu.bbc.com/tierozli,0
30,2,0,4,13,True,9,1,https://xvxct.bbc.com/erfnzenz,0
30,2,0,4,13,True,9,1,https://twkcd.bbc.com/ksodgwde,0
30,2,0,4,13,True,9,1,https://exnlx.bbc.com/mdpgsxlc,0
30,2,0,4,13,True,9,1,https://zzfiz.bbc.com/ykctrsom,0
30,2,0,4,13,True,9,1,https://vuilb.bbc.com/dihvutdq,0
30,2,0,4,13,True,9,1,https://duzlw.bbc.com/rczpnqaj,0
30,2,0,4,13,True,9,1,https://swecs.bbc.com/csovonng,0
30,2,0,4,13,True,9,1,https://mlqfk.bbc.com/xghqeztk,0
30,2,0,4,13,True,9,1,https://jdptt.bbc.com/xqxljxzc,0
30,2,0,4,13,True,9,1,https://mdeiq.bbc.com/fvblucbc,0
30,2,0,4,13,True,9,1,https://htldq.bbc.com/anssczuk,0
30,2,0,4,13,True,9,1,https://bojog.bbc.com/ufawfiaw,0
30,2,0,4,13,True,9,1,https://tyetl.bbc.com/woupesla,0
30,2,0,4,13,True,9,1,https://kovgt.bbc.com/mlitrxlg,0
30,2,0,4,13,True,9,1,https://zniyt.bbc.com/wbbzltzs,0
30,2,0,4,13,True,9,1,https://jzgzg.bbc.com/kxsekzjf,0
30,2,0,4,13,True,9,1,https://dlyrr.bbc.com/wsuzcsov,0
30,2,0,4,13,True,9,1,https://kvklv.bbc.com/frcyrngz,0
30,2,0,4,13,True,9,1,https://srxnh.bbc.com/rrtsyidv,0
30,2,0,4,13,True,9,1,https://riotp.bbc.com/ujmjdtbi,0
30,2,0,4,13,True,9,1,https://drzxv.bbc.com/wjcccmsa,0
30,2,0,4,13,True,9,1,https://ppyvz.bbc.com/vegbgzbd,0
30,2,0,4,13,True,9,1,https://yspqv.bbc.com/bajyjwhc,0
30,2,0,4,13,True,9,1,https://pdutd.bbc.com/erqjcbgu,0
30,2,0,4,13,True,9,1,https://pnslj.bbc.com/trjweweq,0
30,2,0,4,13,True,9,1,https://smyua.bbc.com/entuzidr,0
30,2,0,4,13,True,9,1,https://bzytq.bbc.com/wufdvrsg,0
30,2,0,4,13,True,9,1,https://fkkyk.bbc.com/wddyliyp,0
30,2,0,4,13,True,9,1,https://pdryq.bbc.com/jbeauyku,0
30,2,0,4,13,True,9,1,https://tolef.bbc.com/zrrfwzcq,0
30,2,0,4,13,True,9,1,https://ywbcu.bbc.com/yjcolnyt,0
30,2,0,4,13,True,9,1,https://ubsvu.bbc.com/wfrpfbbd,0
30,2,0,4,13,True,9,1,https://nbsll.bbc.com/anktqonz,0
30,2,0,4,13,True,9,1,https://gaitk.bbc.com/qumtjlbf,0
30,2,0,4,13,True,9,1,https://rtlrl.bbc.com/dcmbztlj,0
30,2,0,4,13,True,9,1,https://axwpf.bbc.com/jfphmjzg,0
30,2,0,4,13,True,9,1,https://onhyv.bbc.com/scxupcal,0
30,2,0,4,13,True,9,1,https://gnboz.bbc.com/kjazocwa,0
19,2,0,3,11,True,0,0,https://www.cnn.com,0
30,2,0,4,13,True,9,1,https://kzoca.cnn.com/vfvnljtb,0
30,2,0,4,13,True,9,1,https://tutob.cnn.com/piukrzpa,0
30,2,0,4,13,True,9,1,https://etubw.cnn.com/owfoutls,0
30,2,0,4,13,True,9,1,https://oljgc.cnn.com/kexhykzw,0
30,2,0,4,13,True,9,1,https://jvuhk.cnn.com/zchlbhwi,0
30,2,0,4,13,True,9,1,https://worpy.cnn.com/nnzepmjn,0
30,2,0,4,13,True,9,1,https://epqxf.cnn.com/yisoshdp,0
30,2,0,4,13,True,9,1,https://mkisc.cnn.com/phxrotvx,0
30,2,0,4,13,True,9,1,https://wraec.cnn.com/ldhwewlx,0
30,2,0,4,13,True,9,1,https://npewv.cnn.com/gkzokbwl,0
30,2,0,4,13,True,9,1,https://qkhtz.cnn.com/alyjemnm,0
30,2,0,4,13,True,9,1,https://dodht.cnn.com/moeeiqza,0
30,2,0,4,13,True,9,1,https://jfcnq.cnn.com/mcxdkial,0
30,2,0,4,13,True,9,1,https://miobm.cnn.com/klcuwqlp,0
30,2,0,4,13,True,9,1,https://wazwg.cnn.com/cburssvb,0
30,2,0,4,13,True,9,1,https://feslc.cnn.com/koijypgg,0
30,2,0,4,13,True,9,1,https://jiigh.cnn.com/tmsrsxha,0
30,2,0,4,13,True,9,1,https://nqaiw.cnn.com/rqiummoi,0
30,2,0,4,13,True,9,1,https://brdnw.cnn.com/fgjgdhsn,0
30,2,0,4,13,True,9,1,https://sbvjf.cnn.com/unvsbkjj,0
30,2,0,4,13,True,9,1,https://ovbaz.cnn.com/udvosfxc,0
30,2,0,4,13,True,9,1,https://fxgvm.cnn.com/aouicqni,0
30,2,0,4,13,True,9,1,https://eizpo.cnn.com/zkcpnfbe,0
30,2,0,4,13,True,9,1,https://vmwsd.cnn.com/ndaoaezh,0
30,2,0,4,13,True,9,1,https://adpws.cnn.com/heqnraob,0
30,2,0,4,13,True,9,1,https://mmjvp.cnn.com/uadyvoyy,0
30,2,0,4,13,True,9,1,https://tnaaj.cnn.com/kjfhjgwj,0
30,2,0,4,13,True,9,1,https://wvayf.cnn.com/ibbuekfc,0
30,2,0,4,13,True,9,1,https://zdjrc.cnn.com/skottgwt,0
30,2,0,4,13,True,9,1,https://azsdd.cnn.com/hmfnbkoz,0
30,2,0,4,13,True,9,1,https://gmpxc.cnn.com/kvvnzjph,0
30,2,0,4,13,True,9,1,https://ilvvk.cnn.com/nnflyvrh,0
30,2,0,4,13,True,9,1,https://ywatx.cnn.com/hdwldcnz,0
30,2,0,4,13,True,9,1,https://cqcst.cnn.com/bruapzgw,0
30,2,0,4,13,True,9,1,https://rasvf.cnn.com/emgbjucr,0
30,2,0,4,13,True,9,1,https://dzyjn.cnn.com/pbssjzud,0
30,2,0,4,13,True,9,1,https://zgbfl.cnn.com/uhyikskn,0
30,2,0,4,13,True,9,1,https://zgbbn.cnn.com/iuhydqsc,0
30,2,0,4,13,True,9,1,https://qyfbl.cnn.com/ysxsjhwp,0
30,2,0,4,13,True,9,1,https://zbipe.cnn.com/bdiqqwzl,0
30,2,0,4,13,True,9,1,https://dwurc.cnn.com/kcirydem,0
30,2,0,4,13,True,9,1,https://ncbny.cnn.com/ddtucweo,0
30,2,0,4,13,True,9,1,https://gojyr.cnn.com/htouivdj,0
30,2,0,4,13,True,9,1,https://ssikp.cnn.com/arwtyryu,0
30,2,0,4,13,True,9,1,https://uyxju.cnn.com/thsjiquo,0
30,2,0,4,13,True,9,1,https://ldmpj.cnn.com/hbeuhxaq,0
30,2,0,4,13,True,9,1,https://lbjae.cnn.com/yhxvaesn,0
30,2,0,4,13,True,9,1,https://fbwfp.cnn.com/zyzgbtkt,0
30,2,0,4,13,True,9,1,https://sxxjt.cnn.com/hixsltvi,0
30,2,0,4,13,True,9,1,https://mciyo.cnn.com/hcrkkbxm,0
22,2,0,3,14,True,0,0,https://www.casino.com,1
33,2,0,4,16,True,9,1,https://nauat.casino.com/ugpggmoj,1
33,2,0,4,16,True,9,1,https://howft.casino.com/xgmdsdag,1
33,2,0,4,16,True,9,1,https://mjtyc.casino.com/wvfxxwip,1
33,2,0,4,16,True,9,1,https://juxga.casino.com/prpsutpf,1
33,2,0,4,16,True,9,1,https://ssxco.casino.com/epkctcvk,1
33,2,0,4,16,True,9,1,https://qttic.casino.com/moppztvr,1
33,2,0,4,16,True,9,1,https://bcokp.casino.com/shrbmedx,1
33,2,0,4,16,True,9,1,https://mwwrn.casino.com/djhkxofj,1
33,2,0,4,16,True,9,1,https://vfhut.casino.com/nixalzty,1
33,2,0,4,16,True,9,1,https://gypxd.casino.com/bmxvpuqg,1
33,2,0,4,16,True,9,1,https://vdqjk.casino.com/ekeazkgk,1
33,2,0,4,16,True,9,1,https://wsekp.casino.com/ntlztdet,1
33,2,0,4,16,True,9,1,https://hmppn.casino.com/bvnfpxzz,1
33,2,0,4,16,True,9,1,https://mazzf.casino.com/tyqazghy,1
33,2,0,4,16,True,9,1,https://jhoti.casino.com/spivggru,1
33,2,0,4,16,True,9,1,https://nkhbp.casino.com/vakvjeah,1
33,2,0,4,16,True,9,1,https://ewmvv.casino.com/tlvisxiq,1
33,2,0,4,16,True,9,1,https://qlnfg.casino.com/wnunflvl,1
33,2,0,4,16,True,9,1,https://wgxit.casino.com/gqpuktqj,1
33,2,0,4,16,True,9,1,https://mhcdj.casino.com/zzoonfyb,1
33,2,0,4,16,True,9,1,https://ntdtz.casino.com/dlutpxpv,1
33,2,0,4,16,True,9,1,https://pfbnt.casino.com/wdzeopsr,1
33,2,0,4,16,True,9,1,https://qtsno.casino.com/khkwhvau,1
33,2,0,4,16,True,9,1,https://hzrwm.casino.com/ylhfhdnh,1
33,2,0,4,16,True,9,1,https://pewxw.casino.com/pqmurhku,1
33,2,0,4,16,True,9,1,https://uvszp.casino.com/fzpjjfcd,1
33,2,0,4,16,True,9,1,https://rzdhz.casino.com/frenifib,1
33,2,0,4,16,True,9,1,https://frqbr.casino.com/gzjqjdry,1
33,2,0,4,16,True,9,1,https://jqkmd.casino.com/epqxoxbe,1
33,2,0,4,16,True,9,1,https://qouge.casino.com/umudkcuf,1
33,2,0,4,16,True,9,1,https://enhej.casino.com/rsayasqi,1
33,2,0,4,16,True,9,1,https://dwcka.casino.com/ibwkaxbt,1
33,2,0,4,16,True,9,1,https://qlxfq.casino.com/zmhpasvf,1
33,2,0,4,16,True,9,1,https://jsdga.casino.com/bdxykrts,1
33,2,0,4,16,True,9,1,https://ojocv.casino.com/wuqhqbzx,1
33,2,0,4,16,True,9,1,https://sogxm.casino.com/gcgicvka,1
33,2,0,4,16,True,9,1,https://weyiq.casino.com/ewlqtheo,1
33,2,0,4,16,True,9,1,https://tjubz.casino.com/srmegcww,1
33,2,0,4,16,True,9,1,https://jpfxf.casino.com/xszvncni,1
33,2,0,4,16,True,9,1,https://pmpua.casino.com/zskjgytj,1
33,2,0,4,16,True,9,1,https://cpeds.casino.com/orizndga,1
33,2,0,4,16,True,9,1,https://rzssx.casino.com/qfsmdrtd,1
33,2,0,4,16,True,9,1,https://jenwq.casino.com/uhzkzxes,1
33,2,0,4,16,True,9,1,https://velma.casino.com/aczxcgzt,1
33,2,0,4,16,True,9,1,https://cjfsh.casino.com/ivzyqjsz,1
33,2,0,4,16,True,9,1,https://gssdd.casino.com/qgjnquwq,1
33,2,0,4,16,True,9,1,https://rjqgl.casino.com/xhbuivbw,1
33,2,0,4,16,True,9,1,https://ohglt.casino.com/bllpyprh,1
33,2,0,4,16,True,9,1,https://uyosd.casino.com/qvnogyfq,1
33,2,0,4,16,True,9,1,https://rdmdq.casino.com/petvlxod,1
23,2,0,3,15,True,0,0,https://www.betting.com,1
34,2,0,4,17,True,9,1,https://gkevu.betting.com/dvwrgyir,1
34,2,0,4,17,True,9,1,https://khrdr.betting.com/yzsxlclf,1
34,2,0,4,17,True,9,1,https://yllpt.betting.com/rdynjpzv,1
34,2,0,4,17,True,9,1,https://rsbpl.betting.com/pyeswnya,1
34,2,0,4,17,True,9,1,https://arxew.betting.com/chwxkzed,1
34,2,0,4,17,True,9,1,https://xsuem.betting.com/jmmlawam,1
34,2,0,4,17,True,9,1,https://xptkn.betting.com/htuluevf,1
34,2,0,4,17,True,9,1,https://grhzm.betting.com/kjohvezq,1
34,2,0,4,17,True,9,1,https://uekns.betting.com/waiihwzt,1
34,2,0,4,17,True,9,1,https://eytfk.betting.com/qmvdmolz,1
34,2,0,4,17,True,9,1,https://gytpi.betting.com/zepfdpub,1
34,2,0,4,17,True,9,1,https://fkesu.betting.com/lqqhhcck,1
34,2,0,4,17,True,9,1,https://vlxzc.betting.com/zgwoasfc,1
34,2,0,4,17,True,9,1,https://gjgrk.betting.com/hrbbwtwj,1
34,2,0,4,17,True,9,1,https://wbjfp.betting.com/scstwttb,1
34,2,0,4,17,True,9,1,https://bbuof.betting.com/msclsrrm,1
34,2,0,4,17,True,9,1,https://jwueo.betting.com/jdpazpnm,1
34,2,0,4,17,True,9,1,https://plrye.betting.com/hkwvtwzg,1
34,2,0,4,17,True,9,1,https://aguxt.betting.com/uctfukrh,1
34,2,0,4,17,True,9,1,https://vrjif.betting.com/yqnjxvom,1
34,2,0,4,17,True,9,1,https://rbnzi.betting.com/qbkpxsqe,1
34,2,0,4,17,True,9,1,https://jwhve.betting.com/wpiehkju,1
34,2,0,4,17,True,9,1,https://yggkw.betting.com/rtjgqvmw,1
34,2,0,4,17,True,9,1,https://rwjen.betting.com/bpflnvpr,1
34,2,0,4,17,True,9,1,https://sybrt.betting.com/pfxidgkx,1
34,2,0,4,17,True,9,1,https://tgbgf.betting.com/ossskpmf,1
34,2,0,4,17,True,9,1,https://iwzdu.betting.com/whubqtkv,1
34,2,0,4,17,True,9,1,https://qxfyn.betting.com/nhqkjvex,1
34,2,0,4,17,True,9,1,https://vkbmk.betting.com/oepvkyvr,1
34,2,0,4,17,True,9,1,https://bnjfe.betting.com/mivwvuje,1
34,2,0,4,17,True,9,1,https://pwatw.betting.com/vdswcmwz,1
34,2,0,4,17,True,9,1,https://flndz.betting.com/jnlxadaa,1
34,2,0,4,17,True,9,1,https://jdnrm.betting.com/xbqetlhv,1
34,2,0,4,17,True,9,1,https://vtfbx.betting.com/actxoiuv,1
34,2,0,4,17,True,9,1,https://yzqiz.betting.com/edpadbmx,1
34,2,0,4,17,True,9,1,https://cfvfc.betting.com/swnwpkgx,1
34,2,0,4,17,True,9,1,https://ebipb.betting.com/tiqfpenu,1
34,2,0,4,17,True,9,1,https://raxlq.betting.com/odgoyjij,1
34,2,0,4,17,True,9,1,https://sfxha.betting.com/masyseug,1
34,2,0,4,17,True,9,1,https://nwlzj.betting.com/hvedfgft,1
34,2,0,4,17,True,9,1,https://zvlal.betting.com/mdfecclp,1
34,2,0,4,17,True,9,1,https://nxiur.betting.com/bjvnjkek,1
34,2,0,4,17,True,9,1,https://gnanx.betting.com/vmprbsye,1
34,2,0,4,17,True,9,1,https://eyfyc.betting.com/mkvxwrxv,1
34,2,0,4,17,True,9,1,https://sgaul.betting.com/hjfytfei,1
34,2,0,4,17,True,9,1,https://rexur.betting.com/agdrzxhd,1
34,2,0,4,17,True,9,1,https://kkwpq.betting.com/zqpardbu,1
34,2,0,4,17,True,9,1,https://nunyk.betting.com/iwsuoqfs,1
34,2,0,4,17,True,9,1,https://megaj.betting.com/xbqgpbvk,1
34,2,0,4,17,True,9,1,https://qiwcd.betting.com/fgttachb,1
21,2,0,3,13,True,0,0,https://www.poker.com,1
32,2,0,4,15,True,9,1,https://vdzwt.poker.com/qqtmecex,1
32,2,0,4,15,True,9,1,https://iemqg.poker.com/hbzrvklw,1
32,2,0,4,15,True,9,1,https://bvbhi.poker.com/acemvsta,1
32,2,0,4,15,True,9,1,https://sigsk.poker.com/ylemkpdi,1
32,2,0,4,15,True,9,1,https://ooabr.poker.com/aoevfzns,1
32,2,0,4,15,True,9,1,https://ojaqz.poker.com/rxgrwljz,1
32,2,0,4,15,True,9,1,https://dtgnl.poker.com/quuytevo,1
32,2,0,4,15,True,9,1,https://ocxpp.poker.com/snlmpkkj,1
32,2,0,4,15,True,9,1,https://kagjq.poker.com/ostvlagn,1
32,2,0,4,15,True,9,1,https://zkeqi.poker.com/vhaqaiss,1
32,2,0,4,15,True,9,1,https://ttofj.poker.com/ruelpfhy,1
32,2,0,4,15,True,9,1,https://mvkdx.poker.com/rmqjcezz,1
32,2,0,4,15,True,9,1,https://dtblm.poker.com/kywugdnh,1
32,2,0,4,15,True,9,1,https://wxmbr.poker.com/wwomgyjq,1
32,2,0,4,15,True,9,1,https://huvqx.poker.com/posdiejy,1
32,2,0,4,15,True,9,1,https://vlopk.poker.com/mcwcznhz,1
32,2,0,4,15,True,9,1,https://fpwxk.poker.com/tdjjdokr,1
32,2,0,4,15,True,9,1,https://hkxzs.poker.com/yxaizbga,1
32,2,0,4,15,True,9,1,https://ogsej.poker.com/mdudruok,1
32,2,0,4,15,True,9,1,https://pdqin.poker.com/ngguinnh,1
32,2,0,4,15,True,9,1,https://yprmp.poker.com/oafiikcr,1
32,2,0,4,15,True,9,1,https://yykva.poker.com/wlffyzmx,1
32,2,0,4,15,True,9,1,https://mfqbo.poker.com/ylydyede,1
32,2,0,4,15,True,9,1,https://iqocr.poker.com/kjtnjgfl,1
32,2,0,4,15,True,9,1,https://zkkmv.poker.com/wpypowbf,1
32,2,0,4,15,True,9,1,https://ciljt.poker.com/ijrjguzj,1
32,2,0,4,15,True,9,1,https://dsugy.poker.com/owjatxvl,1
32,2,0,4,15,True,9,1,https://kwcen.poker.com/imkowjva,1
32,2,0,4,15,True,9,1,https://mmgue.poker.com/ecpdtbaf,1
32,2,0,4,15,True,9,1,https://yazbs.poker.com/qwljagku,1
32,2,0,4,15,True,9,1,https://hwigo.poker.com/xpuaosop,1
32,2,0,4,15,True,9,1,https://lwtyt.poker.com/einfrtgh,1
32,2,0,4,15,True,9,1,https://vwcyv.poker.com/ebiuxeop,1
32,2,0,4,15,True,9,1,https://kczsw.poker.com/cwgekwsu,1
32,2,0,4,15,True,9,1,https://uodcm.poker.com/lwzwhhku,1
32,2,0,4,15,True,9,1,https://iumrn.poker.com/odvtttlv,1
32,2,0,4,15,True,9,1,https://tncbq.poker.com/ffcmuzix,1
32,2,0,4,15,True,9,1,https://webyw.poker.com/pbnigzep,1
32,2,0,4,15,True,9,1,https://nhlgk.poker.com/ohnhpepn,1
32,2,0,4,15,True,9,1,https://vyhkg.poker.com/acvaqmgq,1
32,2,0,4,15,True,9,1,https://quuzb.poker.com/ghvjirkk,1
32,2,0,4,15,True,9,1,https://qsxeb.poker.com/mffekxqs,1
32,2,0,4,15,True,9,1,https://uvjkg.poker.com/ywmtglht,1
32,2,0,4,15,True,9,1,https://uijzj.poker.com/mxjdqqao,1
32,2,0,4,15,True,9,1,https://htctv.poker.com/xxstkfqf,1
32,2,0,4,15,True,9,1,https://bffll.poker.com/kguqgktn,1
32,2,0,4,15,True,9,1,https://gwwrx.poker.com/wqzrkhnv,1
32,2,0,4,15,True,9,1,https://kswgm.poker.com/kekrjgmi,1
32,2,0,4,15,True,9,1,https://ueznm.poker.com/gunshzgm,1
32,2,0,4,15,True,9,1,https://kxqio.poker.com/fgrngczm,1
21,2,0,3,13,True,0,0,https://www.slots.com,1
32,2,0,4,15,True,9,1,https://tvlnn.slots.com/zocjamos,1
32,2,0,4,15,True,9,1,https://wvnhc.slots.com/ypzfdjzl,1
32,2,0,4,15,True,9,1,https://erzqs.slots.com/vpkxwxzm,1
32,2,0,4,15,True,9,1,https://zandh.slots.com/vqociuon,1
32,2,0,4,15,True,9,1,https://svrbb.slots.com/izlohaov,1
32,2,0,4,15,True,9,1,https://xiqlg.slots.com/ofrciryh,1
32,2,0,4,15,True,9,1,https://xjzsd.slots.com/alcaypst,1
32,2,0,4,15,True,9,1,https://dibcm.slots.com/zmpnmwlu,1
32,2,0,4,15,True,9,1,https://gapvb.slots.com/okmxagbh,1
32,2,0,4,15,True,9,1,https://jpqpx.slots.com/fwnibajr,1
32,2,0,4,15,True,9,1,https://zttnt.slots.com/btpdqdjx,1
32,2,0,4,15,True,9,1,https://bjuva.slots.com/hyjdbngd,1
32,2,0,4,15,True,9,1,https://eolsm.slots.com/lcslsgyc,1
32,2,0,4,15,True,9,1,https://ahhet.slots.com/szycuhph,1
32,2,0,4,15,True,9,1,https://bcmzh.slots.com/svvsspwg,1
32,2,0,4,15,True,9,1,https://qshei.slots.com/ywlkqhos,1
32,2,0,4,15,True,9,1,https://zckwt.slots.com/fpnjlbss,1
32,2,0,4,15,True,9,1,https://rrvyc.slots.com/lmpgownh,1
32,2,0,4,15,True,9,1,https://iauwl.slots.com/oymmaklt,1
32,2,0,4,15,True,9,1,https://qdzvl.slots.com/guernwlx,1
32,2,0,4,15,True,9,1,https://rkgqo.slots.com/lbwfctwp,1
32,2,0,4,15,True,9,1,https://dfwqz.slots.com/eqxuxuys,1
32,2,0,4,15,True,9,1,https://afcje.slots.com/iaqdlqci,1
32,2,0,4,15,True,9,1,https://vqght.slots.com/ywfbxyqe,1
32,2,0,4,15,True,9,1,https://atuyz.slots.com/aeljuzkq,1
32,2,0,4,15,True,9,1,https://aesgj.slots.com/lwlswkei,1
32,2,0,4,15,True,9,1,https://faovl.slots.com/utxizkmv,1
32,2,0,4,15,True,9,1,https://jskxb.slots.com/dnbubzux,1
32,2,0,4,15,True,9,1,https://fwfna.slots.com/tuexcwxs,1
32,2,0,4,15,True,9,1,https://kmsfz.slots.com/xycbrjnb,1
32,2,0,4,15,True,9,1,https://lqxtw.slots.com/zikwqcfw,1
32,2,0,4,15,True,9,1,https://qkfzq.slots.com/rcwnlujb,1
32,2,0,4,15,True,9,1,https://eccbc.slots.com/yvorbxcb,1
32,2,0,4,15,True,9,1,https://azcip.slots.com/sataxzit,1
32,2,0,4,15,True,9,1,https://jhvbs.slots.com/wtnadpzq,1
32,2,0,4,15,True,9,1,https://skler.slots.com/mektjzco,1
32,2,0,4,15,True,9,1,https://aazgm.slots.com/xdvpfymt,1
32,2,0,4,15,True,9,1,https://ysyno.slots.com/acrqacwe,1
32,2,0,4,15,True,9,1,https://xbyds.slots.com/uxziwjws,1
32,2,0,4,15,True,9,1,https://indyx.slots.com/qedvsvlu,1
32,2,0,4,15,True,9,1,https://nixar.slots.com/uvesekbr,1
32,2,0,4,15,True,9,1,https://avgbc.slots.com/fbyjjrux,1
32,2,0,4,15,True,9,1,https://asijv.slots.com/iwuzhzpq,1
32,2,0,4,15,True,9,1,https://nigek.slots.com/vjprbtks,1
32,2,0,4,15,True,9,1,https://xpwub.slots.com/votrubeg,1
32,2,0,4,15,True,9,1,https://terdg.slots.com/xjylzhzz,1
32,2,0,4,15,True,9,1,https://zmchp.slots.com/ewyuvjuz,1
32,2,0,4,15,True,9,1,https://ulqdh.slots.com/qbxdhcth,1
32,2,0,4,15,True,9,1,https://vmcjw.slots.com/lriasoca,1
32,2,0,4,15,True,9,1,https://kqtfe.slots.com/xpkisqul,1
25,2,3,3,17,True,0,0,https://www.dating123.com,1
36,2,3,4,19,True,9,1,https://vwgcd.dating123.com/mpfzsymv,1
36,2,3,4,19,True,9,1,https://dcyoh.dating123.com/pzefivlx,1
36,2,3,4,19,True,9,1,https://lunwc.dating123.com/uoohbaui,1
36,2,3,4,19,True,9,1,https://zmnen.dating123.com/rqvzsnwk,1
36,2,3,4,19,True,9,1,https://xuexc.dating123.com/xiaoglov,1
36,2,3,4,19,True,9,1,https://mxuxw.dating123.com/dntoancd,1
36,2,3,4,19,True,9,1,https://baksr.dating123.com/vodrwhlm,1
36,2,3,4,19,True,9,1,https://osiqr.dating123.com/syxtgina,1
36,2,3,4,19,True,9,1,https://aefoz.dating123.com/nkrzfhkz,1
36,2,3,4,19,True,9,1,https://ahcoc.dating123.com/autzbzbi,1
36,2,3,4,19,True,9,1,https://rgbev.dating123.com/uemizkpq,1
36,2,3,4,19,True,9,1,https://uagfe.dating123.com/rokgixdp,1
36,2,3,4,19,True,9,1,https://nxxti.dating123.com/elktashq,1
36,2,3,4,19,True,9,1,https://vvdak.dating123.com/figtkjvw,1
36,2,3,4,19,True,9,1,https://iadpe.dating123.com/jumgcciq,1
36,2,3,4,19,True,9,1,https://lvmkl.dating123.com/fkceedft,1
36,2,3,4,19,True,9,1,https://qydyc.dating123.com/hylflizh,1
36,2,3,4,19,True,9,1,https://oounb.dating123.com/weebdlqt,1
36,2,3,4,19,True,9,1,https://ulhuj.dating123.com/oaozmbzw,1
36,2,3,4,19,True,9,1,https://boykm.dating123.com/ucsjvhpb,1
36,2,3,4,19,True,9,1,https://hgbug.dating123.com/xffoecpj,1
36,2,3,4,19,True,9,1,https://lpzpu.dating123.com/flppnjiu,1
36,2,3,4,19,True,9,1,https://czqbt.dating123.com/uqxirnro,1
36,2,3,4,19,True,9,1,https://zeuab.dating123.com/vulsbcrc,1
36,2,3,4,19,True,9,1,https://jvnwm.dating123.com/rpecqtja,1
36,2,3,4,19,True,9,1,https://yuagd.dating123.com/oirwdfpr,1
36,2,3,4,19,True,9,1,https://qknyv.dating123.com/btlusxdf,1
36,2,3,4,19,True,9,1,https://ihlya.dating123.com/mmewufbi,1
36,2,3,4,19,True,9,1,https://bmvdj.dating123.com/sjrjbpbw,1
36,2,3,4,19,True,9,1,https://fiaas.dating123.com/ohgojvmk,1
36,2,3,4,19,True,9,1,https://gvior.dating123.com/dvtnnjcc,1
36,2,3,4,19,True,9,1,https://ooauf.dating123.com/ulllrovq,1
36,2,3,4,19,True,9,1,https://klcyf.dating123.com/wcuwmapf,1
36,2,3,4,19,True,9,1,https://atubu.dating123.com/dsebeazo,1
36,2,3,4,19,True,9,1,https://dvncf.dating123.com/nxtnwnik,1
36,2,3,4,19,True,9,1,https://mgjnw.dating123.com/pbfdaumk,1
36,2,3,4,19,True,9,1,https://uiism.dating123.com/czrhjemp,1
36,2,3,4,19,True,9,1,https://zalbf.dating123.com/cmwnbyyp,1
36,2,3,4,19,True,9,1,https://potsm.dating123.com/avdhxdfm,1
36,2,3,4,19,True,9,1,https://ggpaz.dating123.com/ynxokwcl,1
36,2,3,4,19,True,9,1,https://svcxy.dating123.com/ykjvdzwk,1
36,2,3,4,19,True,9,1,https://khxcn.dating123.com/ccktdubz,1
36,2,3,4,19,True,9,1,https://pojge.dating123.com/kondheqd,1
36,2,3,4,19,True,9,1,https://qbwqs.dating123.com/krmbcjrn,1
36,2,3,4,19,True,9,1,https://uxozz.dating123.com/ynfcjkma,1
36,2,3,4,19,True,9,1,https://fdotf.dating123.com/flfxucah,1
36,2,3,4,19,True,9,1,https://hsnja.dating123.com/egkhuhxo,1
36,2,3,4,19,True,9,1,https://pnkad.dating123.com/uztootnl,1
36,2,3,4,19,True,9,1,https://gjtmv.dating123.com/dmyvtfcx,1
36,2,3,4,19,True,9,1,https://atatr.dating123.com/qhpjoqat,1
22,2,2,3,14,True,0,0,https://www.18plus.com,1
33,2,2,4,16,True,9,1,https://wjlxd.18plus.com/yqcnfaue,1
33,2,2,4,16,True,9,1,https://dxymo.18plus.com/mjniumdx,1
33,2,2,4,16,True,9,1,https://lkvfp.18plus.com/vhdqrztd,1
33,2,2,4,16,True,9,1,https://ovrda.18plus.com/mxujrvgo,1
33,2,2,4,16,True,9,1,https://rqiub.18plus.com/imvxpqya,1
33,2,2,4,16,True,9,1,https://migzb.18plus.com/dysvmdnr,1
33,2,2,4,16,True,9,1,https://fmdnn.18plus.com/halokqnr,1
33,2,2,4,16,True,9,1,https://pmxwr.18plus.com/nryevdtf,1
33,2,2,4,16,True,9,1,https://esyhi.18plus.com/wzukenqx,1
33,2,2,4,16,True,9,1,https://hbbln.18plus.com/xqkotfxc,1
33,2,2,4,16,True,9,1,https://mrxkn.18plus.com/rvbfhynd,1
33,2,2,4,16,True,9,1,https://hcoxd.18plus.com/qkykgahb,1
33,2,2,4,16,True,9,1,https://ewhbr.18plus.com/nsvigbhd,1
33,2,2,4,16,True,9,1,https://poleo.18plus.com/rdhudviw,1
